"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0H990","2020-03-31 22:00:00","3076.000","214.000","8.000","5.000","0.990","707.300","","0.000","14.600","242.000","","8.600","","4.700",""
"C0F9K0","2020-03-31 22:00:00","30.000","330.000","1.300","20.800","0.920","1009.600","","0.000","-99.000","-99.000","-99.000","27.100","","18.300",""
"C0AH90","2020-03-31 22:00:00","660.000","0.000","0.100","16.700","0.990","941.600","","7.000","-99.000","-99.000","-99.000","20.600","","14.300",""
"C0W150","2020-03-31 22:00:00","42.000","16.000","0.600","16.800","0.980","1010.400","","0.000","-99.000","-99.000","-99.000","18.200","","14.600",""
"C0F000","2020-03-31 22:00:00","273.000","314.000","1.200","20.200","1.000","980.500","","0.000","-99.000","-99.000","-99.000","27.000","","17.900",""
"C0K410","2020-03-31 22:00:00","20.000","316.000","1.800","22.200","0.880","1011.000","","0.000","-99.000","-99.000","-99.000","27.400","","19.100",""
"C0R140","2020-03-31 22:00:00","740.000","140.000","0.800","22.000","0.660","933.800","","0.000","-99.000","-99.000","-99.000","27.400","","18.500",""
"C0V800","2020-03-31 22:00:00","256.000","285.000","0.300","24.000","0.820","983.000","","0.000","-99.000","-99.000","-99.000","31.400","","20.200",""
"C0S830","2020-03-31 22:00:00","288.000","0.000","0.000","20.700","1.000","981.900","","0.000","-99.000","-99.000","-99.000","22.500","","19.900",""
"C0S920","2020-03-31 22:00:00","98.000","0.000","0.000","23.600","0.940","996.800","","0.000","-99.000","-99.000","-99.000","25.800","","21.300",""
"C0V640","2020-03-31 22:00:00","35.000","321.000","1.600","25.400","0.830","1009.500","","0.000","-99.000","-99.000","-99.000","30.100","","20.300",""
"C0AH80","2020-03-31 22:00:00","68.000","0.000","0.000","20.000","0.990","1005.000","","2.500","-99.000","-99.000","-99.000","23.800","","17.400",""
"C0K250","2020-03-31 22:00:00","12.000","323.000","1.000","21.600","0.910","1012.900","","0.000","-99.000","-99.000","-99.000","28.500","","18.300",""
"C0R840","2020-03-31 22:00:00","536.000","282.000","7.300","23.400","-99.000","952.400","","0.000","-99.000","-99.000","-99.000","26.800","","19.700",""
"C0I410","2020-03-31 22:00:00","180.000","220.000","1.400","22.600","0.900","993.200","","0.000","-99.000","-99.000","-99.000","29.800","","19.800",""
"C0M410","2020-03-31 22:00:00","245.000","352.000","1.500","23.100","0.810","982.200","","0.000","-99.000","-99.000","-99.000","31.300","","19.900",""
"C0G810","2020-03-31 22:00:00","26.000","314.000","2.000","22.800","0.880","1011.100","","0.000","-99.000","-99.000","-99.000","28.700","","19.300",""
"C0U650","2020-03-31 22:00:00","442.000","0.000","0.000","18.200","0.990","963.800","","3.500","-99.000","-99.000","-99.000","21.700","","16.300",""
"C0D660","2020-03-31 22:00:00","65.000","312.000","1.700","20.700","0.890","1006.300","","3.500","-99.000","-99.000","-99.000","23.400","","17.600",""
"C0E540","2020-03-31 22:00:00","32.000","259.000","1.600","20.600","0.920","1010.900","","0.500","-99.000","-99.000","-99.000","25.800","","17.800",""
"C0W170","2020-03-31 22:00:00","42.000","5.000","5.100","12.600","0.970","1009.700","","3.000","-99.000","-99.000","-99.000","13.300","","12.200",""
"C0Z150","2020-03-31 22:00:00","27.000","225.000","1.900","21.700","0.990","1010.500","","0.000","-99.000","-99.000","-99.000","23.100","","20.800",""
"C0S840","2020-03-31 22:00:00","22.000","264.000","1.200","22.900","0.990","1011.700","","0.000","-99.000","-99.000","-99.000","27.100","","21.500",""
"C0H9A0","2020-03-31 22:00:00","1595.000","247.000","3.500","18.700","0.560","848.000","","0.000","-99.000","-99.000","-99.000","24.400","","13.400",""
"C0Z300","2020-03-31 22:00:00","182.000","12.000","0.600","20.900","0.990","993.600","","2.500","-99.000","-99.000","-99.000","21.600","","20.100",""
"C0G730","2020-03-31 22:00:00","27.000","317.000","1.700","21.300","0.960","1011.900","","0.000","-99.000","-99.000","-99.000","26.900","","18.500",""
"C0V730","2020-03-31 22:00:00","33.000","315.000","1.400","26.300","0.760","1009.700","","0.000","-99.000","-99.000","-99.000","30.300","","22.000",""
"C0SA00","2020-03-31 22:00:00","466.000","0.000","0.000","20.500","1.000","960.300","","0.000","-99.000","-99.000","-99.000","23.700","","18.500",""
"C0S900","2020-03-31 22:00:00","27.000","259.000","3.100","26.500","0.820","1010.800","","0.000","-99.000","-99.000","-99.000","28.600","","24.800",""
"C0C480","2020-03-31 22:00:00","105.000","276.000","0.300","20.400","0.890","1001.300","","2.000","-99.000","-99.000","-99.000","24.200","","17.500",""
"C0V720","2020-03-31 22:00:00","15.000","324.000","0.300","26.900","0.700","1011.300","","0.000","-99.000","-99.000","-99.000","29.300","","23.100",""
"C0UA60","2020-03-31 22:00:00","566.000","0.000","0.100","18.500","0.990","949.100","","0.000","-99.000","-99.000","-99.000","20.200","","17.400",""
"C0A980","2020-03-31 22:00:00","11.000","0.000","0.000","21.500","0.860","1012.800","","1.000","-99.000","-99.000","-99.000","25.600","","18.200",""
"C0C670","2020-03-31 22:00:00","250.000","219.000","1.100","19.500","0.900","985.300","","3.500","-99.000","-99.000","-99.000","21.500","","16.200",""
"C0K550","2020-03-31 22:00:00","15.000","324.000","2.500","22.100","0.890","1012.900","","0.000","-99.000","-99.000","-99.000","28.100","","19.200",""
"C0R350","2020-03-31 22:00:00","35.000","297.000","2.200","24.600","0.920","1009.000","","0.000","-99.000","-99.000","-99.000","29.800","","20.600",""
"C0T9F0","2020-03-31 22:00:00","251.000","0.000","0.000","20.500","0.990","984.700","","0.500","-99.000","-99.000","-99.000","21.800","","19.400",""
"C0D390","2020-03-31 22:00:00","146.000","0.000","0.000","20.200","0.930","995.500","","3.500","-99.000","-99.000","-99.000","25.100","","17.100",""
"C0E430","2020-03-31 22:00:00","258.000","0.000","0.200","19.500","0.950","987.800","","2.000","-99.000","-99.000","-99.000","23.700","","16.600",""
"C0O990","2020-03-31 22:00:00","18.000","338.000","0.500","24.000","0.990","1011.100","","0.000","-99.000","-99.000","-99.000","30.600","","19.800",""
"CM0010","2020-03-31 22:00:00","68.000","0.000","0.000","20.600","0.850","1006.000","","2.500","-99.000","-99.000","-99.000","22.400","","17.700",""
"C0K500","2020-03-31 22:00:00","12.000","345.000","2.500","22.100","0.940","1011.700","","0.000","-99.000","-99.000","-99.000","27.500","","18.900",""
"C0X260","2020-03-31 22:00:00","39.000","325.000","2.700","22.400","0.920","1010.100","","0.000","-99.000","-99.000","-99.000","29.000","","18.700",""
"C0ACA0","2020-03-31 22:00:00","25.000","0.000","0.000","21.400","0.900","1009.500","","1.000","-99.000","-99.000","-99.000","23.800","","18.300",""
"C0X180","2020-03-31 22:00:00","62.000","312.000","0.700","23.300","0.990","1005.400","","0.000","-99.000","-99.000","-99.000","31.000","","19.400",""
"C0F930","2020-03-31 22:00:00","100.000","323.000","0.900","21.400","1.000","1002.500","","0.000","-99.000","-99.000","-99.000","28.900","","18.000",""
"C0I010","2020-03-31 22:00:00","1562.000","5.000","0.500","16.800","0.820","850.400","","0.000","-99.000","-99.000","-99.000","22.100","","13.400",""
"C0R190","2020-03-31 22:00:00","32.000","165.000","0.700","25.100","0.910","1008.400","","0.000","-99.000","-99.000","-99.000","31.600","","21.000",""
"C0E420","2020-03-31 22:00:00","19.000","318.000","1.200","20.600","0.890","1010.000","","5.000","-99.000","-99.000","-99.000","24.400","","17.400",""
"C0I460","2020-03-31 22:00:00","110.000","206.000","1.800","23.800","0.850","1001.600","","0.000","-99.000","-99.000","-99.000","29.300","","20.200",""
"C0A9F0","2020-03-31 22:00:00","35.000","76.000","0.400","21.100","0.880","1009.900","","1.000","-99.000","-99.000","-99.000","23.900","","18.300",""
"C0X310","2020-03-31 22:00:00","9.000","329.000","5.500","23.100","0.870","1013.900","","0.000","-99.000","-99.000","-99.000","27.700","","20.400",""
"C0K280","2020-03-31 22:00:00","23.000","327.000","0.500","22.100","0.910","1013.900","","0.000","-99.000","-99.000","-99.000","28.600","","19.100",""
"C0M650","2020-03-31 22:00:00","20.000","322.000","2.300","22.400","0.900","1012.200","","0.000","-99.000","-99.000","-99.000","27.900","","19.100",""
"C0S910","2020-03-31 22:00:00","212.000","282.000","5.500","24.300","0.990","990.000","","0.000","13.800","282.000","","27.500","","23.000",""
"C0D570","2020-03-31 22:00:00","15.000","338.000","0.700","20.900","0.950","1012.500","","4.500","-99.000","-99.000","-99.000","24.500","","17.400",""
"C0M710","2020-03-31 22:00:00","15.000","323.000","3.300","21.900","0.890","1012.800","","0.000","-99.000","-99.000","-99.000","26.800","","19.700",""
"C0V490","2020-03-31 22:00:00","20.000","320.000","1.200","26.000","0.990","1011.100","","0.000","-99.000","-99.000","-99.000","29.100","","22.000",""
"C0E870","2020-03-31 22:00:00","34.000","304.000","1.400","20.600","0.990","1012.000","","0.500","-99.000","-99.000","-99.000","24.000","","17.800",""
"C0M800","2020-03-31 22:00:00","440.000","0.000","0.000","22.600","0.870","965.100","","0.000","-99.000","-99.000","-99.000","29.200","","19.600",""
"C0A570","2020-03-31 22:00:00","360.000","0.000","0.000","18.400","0.990","973.200","","4.000","-99.000","-99.000","-99.000","23.800","","16.100",""
"C0S790","2020-03-31 22:00:00","236.000","5.000","0.300","21.400","0.980","987.700","","0.000","-99.000","-99.000","-99.000","25.300","","20.300",""
"C0D590","2020-03-31 22:00:00","143.000","354.000","0.600","19.400","0.970","998.600","","2.000","-99.000","-99.000","-99.000","23.000","","16.700",""
"C0U990","2020-03-31 22:00:00","31.000","313.000","0.700","20.400","0.970","1010.800","","5.000","-99.000","-99.000","-99.000","23.400","","19.100",""
"C0M700","2020-03-31 22:00:00","150.000","0.000","0.000","22.200","0.960","997.800","","0.000","-99.000","-99.000","-99.000","28.700","","19.400",""
"C0A970","2020-03-31 22:00:00","96.000","320.000","3.500","19.400","0.990","1003.000","","1.500","-99.000","-99.000","-99.000","22.900","","17.200",""
"CM0110","2020-03-31 22:00:00","7.000","339.000","2.200","21.600","0.820","1014.000","","-99.000","-99.000","-99.000","-99.000","26.700","","19.100",""
"C0S940","2020-03-31 22:00:00","150.000","5.000","0.800","21.200","1.000","995.500","","2.000","-99.000","-99.000","-99.000","22.400","","20.600",""
"C0X250","2020-03-31 22:00:00","33.000","304.000","2.700","22.800","0.850","1010.300","","0.000","-99.000","-99.000","-99.000","29.500","","19.300",""
"C0K520","2020-03-31 22:00:00","10.000","318.000","1.500","22.100","0.890","1012.200","","0.000","-99.000","-99.000","-99.000","27.400","","19.200",""
"C0Z200","2020-03-31 22:00:00","153.000","0.000","0.100","20.700","0.990","996.700","","0.000","-99.000","-99.000","-99.000","22.800","","19.800",""
"C0V740","2020-03-31 22:00:00","60.000","335.000","1.300","25.200","0.790","1007.200","","0.000","-99.000","-99.000","-99.000","31.700","","20.300",""
"C0V790","2020-03-31 22:00:00","410.000","58.000","2.500","24.200","0.710","966.700","","0.000","-99.000","-99.000","-99.000","30.900","","19.800",""
"C0G860","2020-03-31 22:00:00","45.000","291.000","0.900","22.700","0.920","1008.200","","0.000","-99.000","-99.000","-99.000","28.900","","19.600",""
"C0Z250","2020-03-31 22:00:00","1124.000","268.000","0.300","16.400","0.990","889.900","","0.000","-99.000","-99.000","-99.000","19.000","","15.600",""
"C0K440","2020-03-31 22:00:00","35.000","302.000","1.500","21.700","0.990","1010.400","","0.000","-99.000","-99.000","-99.000","27.100","","18.300",""
"C0T900","2020-03-31 22:00:00","160.000","0.000","0.000","20.400","0.950","993.500","","0.000","-99.000","-99.000","-99.000","23.100","","19.400",""
"C0F9V0","2020-03-31 22:00:00","525.000","197.000","3.900","23.500","0.760","955.600","","0.000","-99.000","-99.000","-99.000","28.700","","18.800",""
"C0M850","2020-03-31 22:00:00","695.000","0.000","0.000","20.900","0.950","935.900","","0.000","-99.000","-99.000","-99.000","28.900","","18.900",""
"C0C620","2020-03-31 22:00:00","19.000","274.000","0.300","21.500","0.960","1010.000","","1.000","-99.000","-99.000","-99.000","26.200","","18.600",""
"C0I360","2020-03-31 22:00:00","300.000","46.000","1.000","22.600","0.840","979.200","","0.000","-99.000","-99.000","-99.000","28.400","","19.600",""
"C0M810","2020-03-31 22:00:00","1354.000","211.000","0.400","19.000","0.640","868.100","","0.000","-99.000","-99.000","-99.000","24.800","","14.700",""
"C0AC80","2020-03-31 22:00:00","40.000","0.000","0.000","20.500","0.960","1008.700","","2.000","-99.000","-99.000","-99.000","22.700","","18.000",""
"CM0140","2020-03-31 22:00:00","26.000","63.000","0.600","23.100","0.850","1010.500","","0.000","-99.000","-99.000","-99.000","23.900","","22.700",""
"C0SA20","2020-03-31 22:00:00","857.000","232.000","1.400","21.100","0.730","918.100","","0.000","-99.000","-99.000","-99.000","21.100","","17.300",""
"C0K490","2020-03-31 22:00:00","91.000","0.000","0.000","21.800","0.910","1003.700","","0.000","-99.000","-99.000","-99.000","29.100","","18.900",""
"C0V820","2020-03-31 22:00:00","441.000","60.000","0.700","22.500","0.880","966.300","","0.000","-99.000","-99.000","-99.000","30.400","","18.600",""
"C0S810","2020-03-31 22:00:00","65.000","5.000","0.900","21.900","0.990","1007.700","","1.000","-99.000","-99.000","-99.000","24.000","","21.200",""
"C0R580","2020-03-31 22:00:00","10.000","321.000","1.600","24.700","0.860","1011.500","","0.000","-99.000","-99.000","-99.000","29.300","","21.700",""
"C0Z330","2020-03-31 22:00:00","488.000","0.000","0.000","19.900","0.990","960.100","","1.000","-99.000","-99.000","-99.000","21.200","","18.800",""
"C0E590","2020-03-31 22:00:00","40.000","303.000","1.500","20.300","0.970","1008.900","","1.000","-99.000","-99.000","-99.000","25.800","","17.400",""
"C0D540","2020-03-31 22:00:00","227.000","0.000","0.000","19.500","0.960","988.600","","6.500","-99.000","-99.000","-99.000","25.000","","16.400",""
"C0K420","2020-03-31 22:00:00","42.000","321.000","1.900","21.700","0.890","1009.300","","0.000","-99.000","-99.000","-99.000","28.000","","18.400",""
"C0Z180","2020-03-31 22:00:00","34.000","273.000","0.500","21.500","0.960","1009.000","","0.500","-99.000","-99.000","-99.000","22.700","","20.900",""
"C0X050","2020-03-31 22:00:00","25.000","335.000","1.900","23.000","0.950","1010.200","","0.000","-99.000","-99.000","-99.000","30.100","","19.100",""
"CM0100","2020-03-31 22:00:00","25.000","353.000","1.500","20.900","0.820","1010.800","","3.000","-99.000","-99.000","-99.000","23.400","","18.200",""
"C0AC70","2020-03-31 22:00:00","71.000","182.000","0.500","21.200","0.870","1005.200","","1.500","-99.000","-99.000","-99.000","23.500","","17.700",""
"CM0130","2020-03-31 22:00:00","11.000","323.000","4.600","23.800","0.800","1013.600","","0.000","-99.000","-99.000","-99.000","26.300","","20.900",""
"C0W110","2020-03-31 22:00:00","16.000","25.000","5.000","13.300","0.970","1014.200","","1.500","-99.000","-99.000","-99.000","13.500","","12.800",""
"C0R670","2020-03-31 22:00:00","26.000","318.000","1.000","26.200","0.800","1011.100","","0.000","-99.000","-99.000","-99.000","28.300","","22.600",""
"C0X120","2020-03-31 22:00:00","28.000","325.000","2.500","23.600","0.860","1011.900","","0.000","-99.000","-99.000","-99.000","29.600","","19.800",""
"C0R100","2020-03-31 22:00:00","1006.000","322.000","0.900","19.000","0.770","904.500","","0.000","-99.000","-99.000","-99.000","25.100","","15.600",""
"C0C700","2020-03-31 22:00:00","151.000","267.000","1.000","20.000","0.930","996.600","","2.000","-99.000","-99.000","-99.000","22.700","","16.700",""
"C0W130","2020-03-31 22:00:00","18.000","54.000","2.900","21.500","0.880","1010.500","","0.000","-99.000","-99.000","-99.000","23.400","","20.500",""
"C0F9R0","2020-03-31 22:00:00","20.000","332.000","1.800","21.300","0.990","1013.100","","0.000","-99.000","-99.000","-99.000","27.400","","18.400",""
"C0V660","2020-03-31 22:00:00","25.000","334.000","1.300","25.100","0.830","1010.700","","0.000","-99.000","-99.000","-99.000","29.700","","20.500",""
"C0G780","2020-03-31 22:00:00","27.000","311.000","2.000","22.100","0.910","1011.000","","0.000","-99.000","-99.000","-99.000","27.700","","19.100",""
"C0C590","2020-03-31 22:00:00","72.000","289.000","1.300","20.000","0.930","1004.600","","3.000","-99.000","-99.000","-99.000","23.400","","17.300",""
"C0I520","2020-03-31 22:00:00","3860.000","-99.000","-99.000","3.100","0.910","643.500","","-99.000","-99.000","-99.000","-99.000","4.200","","2.800",""
"C0M790","2020-03-31 22:00:00","15.000","329.000","0.400","22.600","0.850","1011.300","","0.000","-99.000","-99.000","-99.000","28.100","","19.000",""
"C0R130","2020-03-31 22:00:00","1040.000","245.000","1.200","21.300","0.630","898.500","","0.000","-99.000","-99.000","-99.000","25.900","","17.100",""
"C0AH30","2020-03-31 22:00:00","755.000","250.000","2.200","18.200","1.000","928.900","","4.000","-99.000","-99.000","-99.000","19.400","","15.300",""
"C0X170","2020-03-31 22:00:00","50.000","29.000","1.000","24.200","0.880","1007.300","","0.000","-99.000","-99.000","-99.000","30.800","","19.800",""
"C0K291","2020-03-31 22:00:00","8.000","338.000","4.500","22.100","0.910","1013.700","","0.000","-99.000","-99.000","-99.000","27.300","","19.700",""
"C0D480","2020-03-31 22:00:00","223.000","0.000","0.200","19.300","0.960","987.400","","3.000","-99.000","-99.000","-99.000","23.100","","16.500",""
"C0F0C0","2020-03-31 22:00:00","983.000","189.000","1.900","19.100","0.990","905.500","","0.000","-99.000","-99.000","-99.000","26.300","","16.800",""
"C0U860","2020-03-31 22:00:00","5.000","0.000","0.000","21.200","0.960","1012.800","","1.500","-99.000","-99.000","-99.000","23.700","","19.100",""
"C0UA50","2020-03-31 22:00:00","808.000","112.000","0.300","17.000","1.000","922.900","","1.500","-99.000","-99.000","-99.000","18.600","","14.700",""
"C0X320","2020-03-31 22:00:00","30.000","1.000","2.300","22.800","0.880","1010.000","","0.000","-99.000","-99.000","-99.000","30.400","","19.000",""
"C0T960","2020-03-31 22:00:00","120.000","0.000","0.000","20.900","0.990","999.300","","0.500","-99.000","-99.000","-99.000","24.400","","20.000",""
"C0SA80","2020-03-31 22:00:00","136.000","0.000","0.000","22.700","0.940","997.200","","0.000","-99.000","-99.000","-99.000","25.900","","20.300",""
"C0E780","2020-03-31 22:00:00","160.000","307.000","1.000","20.500","0.990","995.700","","4.000","-99.000","-99.000","-99.000","26.200","","17.400",""
"C0F9X0","2020-03-31 22:00:00","166.000","313.000","3.700","21.100","0.990","996.100","","0.000","-99.000","-99.000","-99.000","26.900","","18.000",""
"C0F0D0","2020-03-31 22:00:00","3171.000","151.000","2.600","7.000","1.000","699.300","","0.500","-99.000","-99.000","-99.000","12.300","","6.800",""
"C0S730","2020-03-31 22:00:00","110.000","52.000","3.200","23.200","0.990","999.800","","1.000","-99.000","-99.000","-99.000","25.000","","22.500",""
"C0T790","2020-03-31 22:00:00","2830.000","279.000","1.000","10.400","0.870","728.000","","0.000","7.800","241.000","","15.800","","9.900",""
"C0V750","2020-03-31 22:00:00","50.000","319.000","1.000","24.900","0.860","1008.800","","0.000","-99.000","-99.000","-99.000","30.200","","20.600",""
"C0K530","2020-03-31 22:00:00","12.000","326.000","3.300","21.400","0.900","1012.900","","0.000","-99.000","-99.000","-99.000","26.500","","19.800",""
"C0M780","2020-03-31 22:00:00","30.000","329.000","1.600","22.900","0.850","1011.000","","0.000","-99.000","-99.000","-99.000","28.600","","19.000",""
"C0V360","2020-03-31 22:00:00","94.000","84.000","0.500","21.800","0.900","1002.500","","0.000","-99.000","-99.000","-99.000","32.300","","18.600",""
"C0K510","2020-03-31 22:00:00","10.000","328.000","2.000","22.100","0.880","1012.400","","0.000","-99.000","-99.000","-99.000","27.700","","19.100",""
"C0D650","2020-03-31 22:00:00","97.000","335.000","0.600","19.900","0.920","1002.700","","2.500","-99.000","-99.000","-99.000","22.400","","17.300",""
"C0V630","2020-03-31 22:00:00","19.000","324.000","2.100","24.600","0.830","1011.200","","0.000","-99.000","-99.000","-99.000","28.500","","20.700",""
"C0U910","2020-03-31 22:00:00","17.000","242.000","0.600","21.000","0.890","1011.000","","1.000","-99.000","-99.000","-99.000","22.400","","19.400",""
"C0U600","2020-03-31 22:00:00","10.000","0.000","0.200","19.600","0.990","1011.700","","2.000","-99.000","-99.000","-99.000","23.600","","18.700",""
"C0G820","2020-03-31 22:00:00","29.000","268.000","1.100","22.200","0.910","1010.100","","0.000","-99.000","-99.000","-99.000","28.400","","19.400",""
"C0R590","2020-03-31 22:00:00","72.000","349.000","2.000","25.400","0.910","1004.500","","0.000","-99.000","-99.000","-99.000","30.400","","21.100",""
"C0A9E0","2020-03-31 22:00:00","26.000","280.000","0.800","21.700","0.830","1011.000","","1.500","-99.000","-99.000","-99.000","24.700","","18.300",""
"C0X300","2020-03-31 22:00:00","70.000","0.000","0.000","22.100","0.940","1006.100","","0.000","-99.000","-99.000","-99.000","29.900","","19.000",""
"C0U970","2020-03-31 22:00:00","7.000","0.000","0.000","20.800","0.920","1013.500","","1.500","-99.000","-99.000","-99.000","23.000","","19.000",""
"C0R340","2020-03-31 22:00:00","230.000","182.000","2.300","23.200","0.900","985.700","","0.000","-99.000","-99.000","-99.000","29.300","","19.700",""
"C0M750","2020-03-31 22:00:00","10.000","339.000","3.200","22.400","0.900","1012.900","","0.000","-99.000","-99.000","-99.000","26.800","","19.800",""
"C0I110","2020-03-31 22:00:00","161.000","0.000","0.000","23.400","0.860","996.400","","0.000","-99.000","-99.000","-99.000","29.500","","19.900",""
"C0V370","2020-03-31 22:00:00","74.000","280.000","0.600","23.000","0.920","1005.400","","0.000","-99.000","-99.000","-99.000","31.100","","19.000",""
"C0C690","2020-03-31 22:00:00","242.000","288.000","0.600","19.500","0.860","985.700","","2.000","-99.000","-99.000","-99.000","22.400","","16.100",""
"C0A540","2020-03-31 22:00:00","401.000","0.000","0.000","18.100","0.990","967.500","","2.500","-99.000","-99.000","-99.000","22.500","","15.900",""
"C0SA60","2020-03-31 22:00:00","6.000","20.000","0.300","23.600","0.940","1011.300","","0.000","-99.000","-99.000","-99.000","26.200","","21.300",""
"C0H950","2020-03-31 22:00:00","192.000","0.000","0.000","21.800","0.970","992.300","","0.000","-99.000","-99.000","-99.000","29.300","","19.100",""
"C0O960","2020-03-31 22:00:00","112.000","343.000","1.200","22.500","0.880","999.700","","0.000","-99.000","-99.000","-99.000","30.700","","18.800",""
"C0E880","2020-03-31 22:00:00","507.000","257.000","2.400","18.700","0.990","956.800","","0.000","-99.000","-99.000","-99.000","25.900","","15.600",""
"C0AH10","2020-03-31 22:00:00","30.000","0.000","0.000","22.300","1.000","1009.700","","1.500","-99.000","-99.000","-99.000","24.200","","18.600",""
"C0R680","2020-03-31 22:00:00","13.000","270.000","2.400","24.300","0.880","1011.300","","0.000","-99.000","-99.000","-99.000","28.300","","21.600",""
"C0X210","2020-03-31 22:00:00","38.000","348.000","1.200","22.900","0.950","1008.200","","0.000","-99.000","-99.000","-99.000","29.200","","19.000",""
"C0D430","2020-03-31 22:00:00","87.000","0.000","0.000","20.600","0.950","1002.800","","6.000","-99.000","-99.000","-99.000","25.600","","17.400",""
"C0AD30","2020-03-31 22:00:00","20.000","258.000","0.800","22.100","0.810","1009.100","","1.000","-99.000","-99.000","-99.000","24.000","","18.800",""
"C0R240","2020-03-31 22:00:00","87.000","22.000","0.600","22.900","0.860","1002.300","","0.000","-99.000","-99.000","-99.000","31.300","","20.200",""
"C0AI30","2020-03-31 22:00:00","26.000","274.000","0.400","22.100","0.940","1011.200","","0.500","-99.000","-99.000","-99.000","23.000","","18.500",""
"C0U960","2020-03-31 22:00:00","1885.000","351.000","1.300","13.000","0.860","814.300","","0.000","-99.000","-99.000","-99.000","21.100","","10.000",""
"C0T9E0","2020-03-31 22:00:00","415.000","204.000","0.700","19.700","0.970","967.300","","3.500","-99.000","-99.000","-99.000","19.900","","18.400",""
"C0D550","2020-03-31 22:00:00","1956.000","166.000","1.400","14.400","0.680","811.100","","2.000","-99.000","-99.000","-99.000","21.500","","12.400",""
"C0AD10","2020-03-31 22:00:00","27.000","215.000","1.500","21.400","0.940","1010.100","","1.000","-99.000","-99.000","-99.000","23.000","","17.900",""
"C0M720","2020-03-31 22:00:00","225.000","307.000","0.800","21.600","0.940","988.400","","0.000","-99.000","-99.000","-99.000","28.700","","18.600",""
"C0V450","2020-03-31 22:00:00","51.000","318.000","1.500","25.500","0.730","1006.800","","0.000","-99.000","-99.000","-99.000","30.300","","21.700",""
"C0R280","2020-03-31 22:00:00","242.000","145.000","0.500","22.400","0.970","985.400","","0.000","-99.000","-99.000","-99.000","29.000","","21.200",""
"C0E610","2020-03-31 22:00:00","850.000","219.000","0.900","19.800","0.790","920.300","","0.000","-99.000","-99.000","-99.000","24.900","","16.100",""
"C0V610","2020-03-31 22:00:00","22.000","324.000","1.700","24.900","0.830","1010.700","","0.000","-99.000","-99.000","-99.000","28.600","","20.400",""
"C0Z310","2020-03-31 22:00:00","59.000","350.000","0.300","21.300","0.990","1006.900","","0.000","-99.000","-99.000","-99.000","22.300","","20.800",""
"C0S700","2020-03-31 22:00:00","507.000","103.000","0.500","19.600","1.000","957.000","","0.000","-99.000","-99.000","-99.000","23.600","","17.900",""
"C0T9G0","2020-03-31 22:00:00","605.000","0.000","0.100","18.900","0.990","947.200","","1.000","-99.000","-99.000","-99.000","19.500","","17.500",""
"C0U520","2020-03-31 22:00:00","517.000","230.000","0.700","17.600","0.990","957.400","","4.500","-99.000","-99.000","-99.000","22.600","","15.800",""
"C0E750","2020-03-31 22:00:00","62.000","264.000","0.800","20.900","0.900","1005.700","","0.500","-99.000","-99.000","-99.000","24.400","","17.800",""
"C0G660","2020-03-31 22:00:00","27.000","307.000","2.600","22.400","0.910","1012.500","","0.000","-99.000","-99.000","-99.000","29.000","","19.400",""
"C0U720","2020-03-31 22:00:00","1260.000","27.000","1.300","15.500","1.000","887.100","","0.500","9.700","177.000","","20.400","","14.200",""
"C0R690","2020-03-31 22:00:00","248.000","296.000","0.700","22.600","0.930","984.200","","0.000","-99.000","-99.000","-99.000","28.800","","20.900",""
"C0X150","2020-03-31 22:00:00","18.000","325.000","1.400","23.800","0.860","1013.200","","0.000","-99.000","-99.000","-99.000","30.600","","19.900",""
"C0Z050","2020-03-31 22:00:00","830.000","0.000","0.100","18.100","0.990","922.900","","0.000","-99.000","-99.000","-99.000","19.700","","17.300",""
"C0I490","2020-03-31 22:00:00","1601.000","283.000","1.600","15.700","0.930","843.900","","0.000","-99.000","-99.000","-99.000","22.400","","13.000",""
"C0I090","2020-03-31 22:00:00","910.000","0.000","0.100","19.300","1.000","914.400","","0.000","-99.000","-99.000","-99.000","26.200","","17.300",""
"C0X240","2020-03-31 22:00:00","394.000","0.000","0.000","21.300","0.900","970.300","","0.000","-99.000","-99.000","-99.000","30.200","","18.200",""
"C0S990","2020-03-31 22:00:00","409.000","179.000","0.500","21.500","1.000","967.200","","0.000","-99.000","-99.000","-99.000","25.200","","20.700",""
"C0E850","2020-03-31 22:00:00","104.000","278.000","1.000","20.100","0.940","1001.700","","1.500","-99.000","-99.000","-99.000","23.500","","17.100",""
"C0T9B0","2020-03-31 22:00:00","558.000","249.000","0.700","18.500","0.990","951.200","","1.500","-99.000","-99.000","-99.000","19.000","","17.500",""
"C0G650","2020-03-31 22:00:00","34.000","311.000","0.300","23.000","0.980","1010.100","","0.000","-99.000","-99.000","-99.000","29.600","","20.000",""
"C0K580","2020-03-31 22:00:00","26.000","325.000","1.500","22.000","0.990","1012.600","","0.000","-99.000","-99.000","-99.000","28.700","","18.800",""
"C0C630","2020-03-31 22:00:00","209.000","203.000","1.600","19.900","0.890","989.600","","2.500","-99.000","-99.000","-99.000","22.300","","16.600",""
